FILEID	STUSAB	SUMLEV	GEOVAR	GEOCOMP	CHARITER	CIFSN	LOGRECNO	GEOID	GEOCODE	REGION	DIVISION	STATE	STATENS	COUNTY	COUNTYCC	COUNTYNS	COUSUB	COUSUBCC	COUSUBNS	SUBMCD	SUBMCDCC	SUBMCDNS	ESTATE	ESTATECC	ESTATENS	CONCIT	CONCITCC	CONCITNS	PLACE	PLACECC	PLACENS	TRACT	BLKGRP	BLOCK	AIANHH	AIHHTLI	AIANHHFP	AIANHHCC	AIANHHNS	AITS	AITSFP	AITSCC	AITSNS	TTRACT	TBLKGRP	ANRC	ANRCCC	ANRCNS	CBSA	MEMI	CSA	METDIV	NECTA	NMEMI	CNECTA	NECTADIV	CBSAPCI	NECTAPCI	UA	UATYPE	UR	CD116	CD118	CD119	CD120	CD121	SLDU18	SLDU22	SLDU24	SLDU26	SLDU28	SLDL18	SLDL22	SLDL24	SLDL26	SLDL28	VTD	VTDI	ZCTA	SDELM	SDSEC	SDUNI	PUMA	AREALAND	AREAWATR	BASENAME	NAME	FUNCSTAT	GCUNI	POP100	HU100	INTPTLAT	INTPTLON	LSADC	PARTFLAG	UGA	POP2020	WHITE	BLACK	HISPANIC	NON_HISPANIC	NATIVE	ASIAN	PACISL	OTHER	MULTINH	POP18_2020	WHITE18	BLACK18	HISP18	NON_HISP18	NATIVE18	ASIAN18	PACISL18	OTHER18	MULTINH18	GQPOP	GQINST20	GQPRIS20	GQJUV20	GQNUR20	GQOTHINST20	GQNONINST20	GQCOLL20	GQMILI20	GQOTHNONINST20	TOT_HOUSING	OCCUPIED	VACANT
PLST	GA	750	00	00	000	03	0170689	7500000US130890224011006	130890224011006	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022401	1	1006	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					083					0000EG	A		99999	99999	01740		2694	0	1006	Block 1006	S		5	2	+33.7896327	-084.3473954	BK		99999	5	1	3	0	5	0	1	0	0	0	4	0	3	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
PLST	GA	750	00	00	000	03	0170690	7500000US130890224011007	130890224011007	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022401	1	1007	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					083					0000JA	A		99999	99999	00120		4749	0	1007	Block 1007	S		16	4	+33.7901085	-084.3474940	BK		99999	16	13	0	1	15	0	0	1	1	0	10	8	0	1	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	4	0
PLST	GA	750	00	00	000	03	0170691	7500000US130890224011008	130890224011008	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022401	1	1008	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					083					0000JA	A		99999	99999	00120		1891	0	1008	Block 1008	S		13	1	+33.7901931	-084.3482836	BK		99999	13	3	6	0	13	0	3	0	0	1	6	0	2	0	6	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0
PLST	GA	750	00	00	000	03	0170696	7500000US130890224011013	130890224011013	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022401	1	1013	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					083					0000EG	A		99999	99999	01740		689	0	1013	Block 1013	S		7	1	+33.7846114	-084.3483393	BK		99999	7	6	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
PLST	GA	750	00	00	000	03	0170701	7500000US130890224011018	130890224011018	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022401	1	1018	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					083					0000EG	A		99999	99999	01740		721	0	1018	Block 1018	S		7	1	+33.7842873	-084.3483578	BK		99999	7	0	0	4	3	0	3	0	0	0	6	0	0	4	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
PLST	GA	750	00	00	000	03	0170702	7500000US130890224012000	130890224012000	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022401	2	2000	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000DH	A		99999	99999	01740		58284	0	2000	Block 2000	S		0	0	+33.7977679	-084.3324260	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170703	7500000US130890224012001	130890224012001	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022401	2	2001	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000DH	A		99999	99999	01740		9939	326	2001	Block 2001	S		0	0	+33.8008133	-084.3353633	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170713	7500000US130890224012011	130890224012011	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022401	2	2011	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000DH	A		99999	99999	01740		1899	0	2011	Block 2011	S		0	0	+33.7910559	-084.3287210	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170719	7500000US130890224013000	130890224013000	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022401	3	3000	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					083					0000JA	A		99999	99999	00120		9658	0	3000	Block 3000	S		36	10	+33.7958589	-084.3419363	BK		99999	36	23	0	5	31	0	6	0	1	1	24	17	0	5	19	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	10	10	0
PLST	GA	750	00	00	000	03	0170720	7500000US130890224013001	130890224013001	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022401	3	3001	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					083					0000JA	A		99999	99999	00120		20227	0	3001	Block 3001	S		92	37	+33.7944306	-084.3417910	BK		99999	92	81	1	5	87	0	3	0	2	0	80	71	1	3	77	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	37	35	2
PLST	GA	750	00	00	000	03	0170721	7500000US130890224013002	130890224013002	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022401	3	3002	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					083					0000JA	A		99999	99999	00120		8058	0	3002	Block 3002	S		19	10	+33.7950051	-084.3415655	BK		99999	19	14	0	0	19	0	5	0	0	0	17	14	0	0	17	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0
PLST	GA	750	00	00	000	03	0170722	7500000US130890224013003	130890224013003	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022401	3	3003	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					083					0000JA	A		99999	99999	00120		15965	0	3003	Block 3003	S		64	27	+33.7940913	-084.3421959	BK		99999	64	57	2	2	62	0	2	1	0	0	48	44	2	0	48	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	27	27	0
PLST	GA	750	00	00	000	03	0170723	7500000US130890224013004	130890224013004	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022401	3	3004	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					083					0000EG	A		99999	99999	00120		1236	0	3004	Block 3004	S		15	2	+33.7942356	-084.3407719	BK		99999	15	9	2	3	12	0	1	0	0	0	14	9	1	3	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
PLST	GA	750	00	00	000	03	0170725	7500000US130890224013006	130890224013006	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022401	3	3006	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					083					0000JA	A		99999	99999	00120		6482	0	3006	Block 3006	S		20	13	+33.7933705	-084.3398519	BK		99999	20	20	0	0	20	0	0	0	0	0	17	17	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0
PLST	GA	750	00	00	000	03	0170729	7500000US130890224013010	130890224013010	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022401	3	3010	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					083					0000JA	A		99999	99999	00120		8287	0	3010	Block 3010	S		6	8	+33.7907915	-084.3429726	BK		99999	6	6	0	0	6	0	0	0	0	0	6	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0
PLST	GA	750	00	00	000	03	0170759	7500000US130890224031025	130890224031025	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022403	1	1025	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000BB	A		99999	99999	00120		15159	0	1025	Block 1025	S		0	0	+33.7650252	-084.3145292	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170760	7500000US130890224031026	130890224031026	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022403	1	1026	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		2178	0	1026	Block 1026	S		0	0	+33.7646408	-084.3167243	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170802	7500000US130890224041001	130890224041001	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1001	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000ER	A		99999	99999	01740		0	5741	1001	Block 1001	S		0	0	+33.8030664	-084.3257819	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170803	7500000US130890224041002	130890224041002	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1002	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000ER	A		99999	99999	01740		317407	0	1002	Block 1002	S		1048	709	+33.8023950	-084.3275093	BK		99999	1048	480	124	48	1000	5	378	1	8	4	1033	478	122	46	987	3	372	1	8	3	198	162	0	0	162	0	36	0	0	36	709	628	81
PLST	GA	750	00	00	000	03	0170804	7500000US130890224041003	130890224041003	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1003	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000ER	A		99999	99999	01740		14884	0	1003	Block 1003	S		220	182	+33.8010543	-084.3279160	BK		99999	220	143	9	0	220	0	66	0	2	0	215	142	9	0	215	0	62	0	2	0	0	0	0	0	0	0	0	0	0	0	182	167	15
PLST	GA	750	00	00	000	03	0170806	7500000US130890224041005	130890224041005	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1005	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000LB	A		99999	99999	01740		0	1544	1005	Block 1005	S		0	0	+33.8038949	-084.3310208	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170807	7500000US130890224041006	130890224041006	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1006	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000LB	A		99999	99999	01740		0	2462	1006	Block 1006	S		0	0	+33.8054914	-084.3287338	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170808	7500000US130890224041007	130890224041007	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1007	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000ER	A		99999	99999	01740		2285	0	1007	Block 1007	S		4	2	+33.7994554	-084.3238956	BK		99999	4	1	1	0	4	0	1	0	0	1	4	1	1	0	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	2
PLST	GA	750	00	00	000	03	0170814	7500000US130890224041013	130890224041013	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1013	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000ER	A		99999	99999	01740		105199	0	1013	Block 1013	S		14	3	+33.7993752	-084.3296802	BK		99999	14	1	4	0	14	2	7	0	0	0	11	1	2	0	11	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1
PLST	GA	750	00	00	000	03	0170815	7500000US130890224041014	130890224041014	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1014	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000ER	A		99999	99999	01740		51332	0	1014	Block 1014	S		0	0	+33.7968296	-084.3231758	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170816	7500000US130890224041015	130890224041015	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1015	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000ER	A		99999	99999	01740		20884	0	1015	Block 1015	S		0	0	+33.7965276	-084.3245427	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170817	7500000US130890224041016	130890224041016	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1016	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000ER	A		99999	99999	01740		19645	0	1016	Block 1016	S		0	0	+33.8001345	-084.3287308	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170818	7500000US130890224041017	130890224041017	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1017	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000ER	A		99999	99999	01740		147650	0	1017	Block 1017	S		0	0	+33.7984566	-084.3269090	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170819	7500000US130890224041018	130890224041018	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1018	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000ER	A		99999	99999	01740		0	2709	1018	Block 1018	S		0	0	+33.8052696	-084.3338246	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170820	7500000US130890224041019	130890224041019	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1019	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000ER	A		99999	99999	01740		11781	0	1019	Block 1019	S		124	126	+33.8045991	-084.3332705	BK		99999	124	97	17	8	116	1	1	0	0	0	119	93	17	8	111	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	126	119	7
PLST	GA	750	00	00	000	03	0170821	7500000US130890224041020	130890224041020	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1020	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000DH	A		99999	99999	01740		271730	0	1020	Block 1020	S		49	0	+33.7976659	-084.3306209	BK		99999	49	6	25	8	41	0	9	0	0	1	49	6	25	8	41	0	9	0	0	1	49	0	0	0	0	0	49	49	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170822	7500000US130890224041021	130890224041021	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1021	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000DH	A		99999	99999	01740		112634	0	1021	Block 1021	S		993	0	+33.7935940	-084.3261277	BK		99999	993	279	554	46	947	0	108	0	0	6	993	279	554	46	947	0	108	0	0	6	993	0	0	0	0	0	993	993	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170823	7500000US130890224041022	130890224041022	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1022	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000DH	A		99999	99999	01740		12107	0	1022	Block 1022	S		460	1	+33.7946685	-084.3231313	BK		99999	460	119	274	9	451	0	56	0	1	1	459	118	274	9	450	0	56	0	1	1	459	0	0	0	0	0	459	459	0	0	1	0	1
PLST	GA	750	00	00	000	03	0170824	7500000US130890224041023	130890224041023	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1023	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000DH	A		99999	99999	01740		25512	0	1023	Block 1023	S		244	2	+33.7954180	-084.3264652	BK		99999	244	60	143	11	233	0	30	0	0	0	243	59	143	11	232	0	30	0	0	0	240	0	0	0	0	0	240	240	0	0	2	2	0
PLST	GA	750	00	00	000	03	0170826	7500000US130890224041025	130890224041025	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1025	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000DH	A		99999	99999	01740		1439	0	1025	Block 1025	S		0	0	+33.8032433	-084.3348332	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170827	7500000US130890224041026	130890224041026	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1026	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000DH	A		99999	99999	01740		4509	0	1026	Block 1026	S		0	0	+33.8024043	-084.3357552	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170828	7500000US130890224041027	130890224041027	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1027	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000DH	A		99999	99999	01740		35916	0	1027	Block 1027	S		0	0	+33.7896349	-084.3265546	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170829	7500000US130890224041028	130890224041028	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1028	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000DH	A		99999	99999	01740		161679	0	1028	Block 1028	S		17	1	+33.7903386	-084.3240716	BK		99999	17	14	2	0	17	1	0	0	0	0	16	14	2	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
PLST	GA	750	00	00	000	03	0170830	7500000US130890224041029	130890224041029	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1029	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000DH	A		99999	99999	01740		18033	0	1029	Block 1029	S		0	0	+33.7895449	-084.3245559	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170831	7500000US130890224041030	130890224041030	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1030	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000DH	A		99999	99999	01740		85746	0	1030	Block 1030	S		804	3	+33.7924319	-084.3225460	BK		99999	804	215	432	50	754	0	107	0	0	0	804	215	432	50	754	0	107	0	0	0	803	0	0	0	0	0	803	803	0	0	3	3	0
PLST	GA	750	00	00	000	03	0170832	7500000US130890224041031	130890224041031	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1031	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000DH	A		99999	99999	01740		5024	0	1031	Block 1031	S		0	0	+33.7930415	-084.3213839	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170833	7500000US130890224041032	130890224041032	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1032	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000DH	A		99999	99999	01740		27343	0	1032	Block 1032	S		0	0	+33.7942559	-084.3217476	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170834	7500000US130890224041033	130890224041033	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1033	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000DH	A		99999	99999	01740		47043	0	1033	Block 1033	S		13	4	+33.7941284	-084.3199885	BK		99999	13	3	7	2	11	0	0	0	1	0	13	3	7	2	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	4	0
PLST	GA	750	00	00	000	03	0170835	7500000US130890224041034	130890224041034	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1034	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000DH	A		99999	99999	01740		8590	0	1034	Block 1034	S		0	0	+33.7936009	-084.3183395	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170836	7500000US130890224041035	130890224041035	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1035	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000DH	A		99999	99999	01740		39964	0	1035	Block 1035	S		0	0	+33.7913346	-084.3197042	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0170837	7500000US130890224041036	130890224041036	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	022404	1	1036	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					082					0000DH	A		99999	99999	01740		25877	0	1036	Block 1036	S		0	0	+33.7926122	-084.3197087	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
